Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
ZNF480,702.3841705972903,-4.160197577623963e-6,0.0014426851121173436,0.17393657127682757,0.3992901147242401,FALSE
NECAP1,3446.4194644158497,-4.160222692467073e-6,0.0014426859656110486,0.8561106872797679,0.9292230770260725,FALSE
TERF1P3,2.8749756432778226,-4.16092229422321e-6,0.0014426930905753266,0.05221860223108535,0.20241355335298003,FALSE
TBX2,2586.3622590703726,-4.163586633368812e-6,0.0014426961025642692,0.0012696466962998137,0.024429200418526913,TRUE
POLDIP2,3300.67498857636,-4.16441932503884e-6,0.0014426387303875018,0.8097013905737229,0.9028791162637076,FALSE
SLC4A4,21295.981523648778,-4.16826565245407e-6,0.0014426930548401581,0.031423615507736216,0.15150600687802143,FALSE
WNT10B,458.42703309619145,-4.171834089914599e-6,0.001442696292228894,0.19087019278582087,0.41949288003523166,FALSE
KLK6,1267.8991227967267,-4.172012586766037e-6,0.0014426967573384706,0.4401145574305125,0.6597743419243448,FALSE
FOLR2,773.4684264974279,-4.172216114021357e-6,0.0014426941125569557,0.016554954714830147,0.1054080319855048,FALSE
ZDHHC14,4416.4526811324695,-4.172713818515592e-6,0.0014426735932332622,0.31975296432189226,0.5554286139415228,FALSE
GNG2,6068.030833878335,-4.173424648459525e-6,0.0014426806699982882,0.23819681139162968,0.47136199316817357,FALSE
TRAC,131.79606991003212,-4.175838703137331e-6,0.0014426942574072203,0.007501120771260615,0.06617153236570923,FALSE
RNF213,20627.911845481434,-4.177608656215387e-6,0.0014426827252492652,0.20859148616568177,0.4408081469414339,FALSE
ATF3,775.022646416938,-4.181609105791547e-6,0.0014426924727757705,0.04078116324413478,0.17580237586500455,FALSE
MX2,512.9771073345117,-4.182099009903068e-6,0.0014426901273210265,0.40558261165217224,0.630958467919349,FALSE
SSC4D,81.73391334349525,-4.186808919922587e-6,0.001442670566139684,0.3608921732357849,0.5932609186931126,FALSE
UHRF1BP1L,3149.482223132629,-4.1885935132794765e-6,0.0014426793369666459,0.25406715002789115,0.4883965692691698,FALSE
BTBD17,811.9763085919973,-4.191192176818146e-6,0.0014426946561644518,0.7829768579730434,0.8886993568853165,FALSE
CCL25,4.572817286496344,-4.19149511699777e-6,0.0014426949873515644,0.5743935848169219,0.7588693864541955,FALSE
GHR,303.58697506971254,-4.196118316570182e-6,0.0014426915416354091,0.05667002795410689,0.21121124405716532,FALSE
GSX2,28.57890614296004,-4.204564905415685e-6,0.001442692898250996,0.02764350599943438,0.14130484188027795,FALSE
OXSM,179.4415694874047,-4.205559755897286e-6,0.0014426252897658891,0.556293598577974,0.7467188244571535,FALSE
MOXD1,3035.14487716996,-4.205705424722747e-6,0.0014426966073914113,3.2632067790316487e-4,0.01109053268248569,TRUE
MCTP2,144.35533229111994,-4.20698755086201e-6,0.0014426929413746186,0.4267469971216565,0.6495917533498742,FALSE
TRAFD1,1956.4086358880747,-4.209045486603945e-6,0.0014426539528758886,0.1613543517837579,0.38343273752879475,FALSE
GJB6,918.9887632529087,-4.2095752558877575e-6,0.0014426964024810156,0.41751108826950656,0.6414325134526612,FALSE
CNMD,59.21642932768685,-4.209634698050657e-6,0.0014426926287380648,0.3026975782823718,0.5387974429421784,FALSE
RPL28,16010.889754850685,-4.211177566585047e-6,0.0014426792781864015,0.2527324249193459,0.4870767073365925,FALSE
EIF3EP1,202.8892942326099,-4.214378254633642e-6,0.0014426832571734236,0.259152924647591,0.4946688872462024,FALSE
NABP1,605.9290646578035,-4.215860359433042e-6,0.0014426872270942566,0.1331606882683081,0.34367010874458953,FALSE
ZNF391,389.35561133301854,-4.215992483745768e-6,0.0014426750587656066,0.3155132261477503,0.5518071478976126,FALSE
CDC27,2947.263110843862,-4.217273833937996e-6,0.0014426754864378215,0.2959663945055182,0.5325856038537291,FALSE
EI24P2,3.350754153437866,-4.217310868639193e-6,0.0014426946981591791,0.008194388728836252,0.06972863046866287,FALSE
TFDP1,2526.849319791396,-4.218448967558757e-6,0.0014426635657075304,0.39717706250090734,0.6239763194574824,FALSE
CHDH,3008.461005094819,-4.218716203035049e-6,0.0014426812241247484,0.22682229458038206,0.4592141109760966,FALSE
ARRDC5,47.61136625431468,-4.219934095740405e-6,0.0014426915889945628,0.4942475647751359,0.7043018270443698,FALSE
ISM2,56.93973111162887,-4.2224206021116826e-6,0.0014426941727863605,0.019800524515914728,0.11599046937358697,FALSE
RPL10P9,569.887314553517,-4.225718421117696e-6,0.0014426839465429921,0.03669264203747077,0.16542109188586557,FALSE
ADGRL2,2262.8735486744567,-4.227216305409978e-6,0.0014426898104294337,0.08684107595860283,0.27054471884033965,FALSE
DGKK,209.68080969454275,-4.227335086546313e-6,0.0014426971695227116,2.4734248979849098e-5,0.0034656779904955436,TRUE
GPX8,248.2386857256658,-4.227753060036694e-6,0.0014426958052638928,0.002395374206348315,0.03502836072345785,TRUE
TMEM101,810.2747854083728,-4.2284313554283416e-6,0.0014426430162517796,0.5015509682384264,0.7087441629892116,FALSE
TAGAP,638.6604021606325,-4.229345135216626e-6,0.001442685321561629,0.16516898232619343,0.388615884140098,FALSE
FAM200A,313.00554913335253,-4.2294359429685185e-6,0.0014426702873490875,0.7738563495326611,0.8834859131629286,FALSE
HKDC1,393.13873032872743,-4.230747033870917e-6,0.0014426958099586376,0.0030558795365833603,0.04009791433348079,TRUE
LINC02192,10.003712982432825,-4.230884145806373e-6,0.0014426958260430874,0.05654393885352226,0.21107493982742942,FALSE
POLR3C,801.7377828949159,-4.231309746752715e-6,0.0014426077044482496,0.8034853222406874,0.8996210766098864,FALSE
STARD4,917.0011944553007,-4.232244959018886e-6,0.0014426902411911286,0.078833033487515,0.25644034351536177,FALSE
APEX2,700.3189206800757,-4.232505114906862e-6,0.0014426702579944993,0.019172920767530875,0.11381346475669432,FALSE
MID2,620.5202360583976,-4.232770237217032e-6,0.0014426769622438548,0.05549658779356439,0.2086987057845086,FALSE
LINC01842,8.809991182989085,-4.233438147445176e-6,0.0014426961968198259,0.23777745818712934,0.47084516915218133,FALSE
RPL13A,34260.165643235276,-4.235056825030887e-6,0.0014426822700327098,0.21052513757375865,0.4426670917495117,FALSE
SNHG18,250.39875902451317,-4.2356452303743755e-6,0.0014426929124572395,0.03269588124475282,0.15487389465134985,FALSE
SYNM,24051.046483020564,-4.236066407724776e-6,0.0014426935334480903,0.023449859591101966,0.12813461307170573,FALSE
JMY,3715.0795762726834,-4.23674036062514e-6,0.0014426303269470695,0.9922370158449799,0.9966006071016094,FALSE
CARMN,701.8088002389966,-4.236906273197691e-6,0.0014426925765160627,0.006357186441513406,0.06052179288775518,FALSE
CCDC22,887.6576195779411,-4.239118361483303e-6,0.0014426510411067262,0.4697581616328785,0.6844097125244522,FALSE
KCTD9P2,4.493293506515929,-4.240109413133586e-6,0.0014426909671284383,0.07427696264255498,0.24747068560077506,FALSE
PPP1R3G,837.5453570419319,-4.240460577611395e-6,0.001442694666698995,0.04670321586047171,0.18986378551749972,FALSE
SNORA8,124.74409401470582,-4.240540877944689e-6,0.0014426924393454556,0.5239668370363947,0.7248699855275437,FALSE
MRPL16,1058.2098262610482,-4.240635718979205e-6,0.0014426563281994148,0.4707370731388377,0.6853550081862635,FALSE
IGFBP2,5796.28385756059,-4.2410629361100035e-6,0.0014426961991800445,0.0010909778101655166,0.022326919539758273,TRUE
PCOLCE2,250.3480931661427,-4.244980966104893e-6,0.0014426932841037595,0.0057296573507960085,0.05724768391240467,FALSE
CFD,398.5194042676726,-4.24700956814592e-6,0.0014426931626976818,0.027242644916863117,0.1400393354166637,FALSE
SIRPG,21.691873806138457,-4.247703397754636e-6,0.0014426949061797534,0.009522356900768239,0.0761488477789376,FALSE
IMMP2L,271.67027531645635,-4.250699431395047e-6,0.0014426697815531056,0.760656978948268,0.8761672756808297,FALSE
BCAM,2773.038872754491,-4.252479048274127e-6,0.001442689813943777,0.08558731793868724,0.26835924689753954,FALSE
HSPA1L,257.8110534728802,-4.252914384205386e-6,0.0014426339433618806,0.5810601413351569,0.7638768530451648,FALSE
COPS8,2262.481437686371,-4.253249103836905e-6,0.0014426692039402657,0.35151007306013193,0.5849300037277174,FALSE
TOB2,7250.004039217125,-4.254802348834099e-6,0.0014426804218699706,0.7081055506105871,0.8450655309043015,FALSE
PARD6B,250.09107120240725,-4.255337063515815e-6,0.0014426650231687036,0.30801130242345987,0.544563410438876,FALSE
MS4A6A,1577.7428850177596,-4.255532472041939e-6,0.0014426960488246598,0.0015556352699784566,0.02756284013130549,TRUE
MRPL53,886.5171179343683,-4.255675794669916e-6,0.0014426409615175017,0.47850547352781103,0.6909311055542845,FALSE
CEP19,260.5109507883166,-4.2573255451657064e-6,0.0014426691875318554,0.3530731739509911,0.586674297553051,FALSE
DNER,14729.13233861114,-4.257963678003379e-6,0.0014426853583706,0.162045705052233,0.38415924139530805,FALSE
XPR1,4660.377894638665,-4.258331580539622e-6,0.0014426841459081613,0.18120480465182587,0.4083026355917865,FALSE
HSPA8P9,18.286567282760014,-4.258501500535436e-6,0.0014426942052651727,0.008262448815483122,0.0700208046370386,FALSE
NME5,170.95942235958736,-4.259668080958703e-6,0.0014426858699646704,0.18167841160562143,0.40892413941665395,FALSE
MRPS36P1,10.412656812875815,-4.260218900567366e-6,0.0014426932312680968,0.04356266716005014,0.18194930208558446,FALSE
DNAH5,563.7542453235661,-4.261358177487968e-6,0.001442687155717713,0.02208289127622321,0.12411612337188908,FALSE
VN1R1,247.210480266521,-4.261520323511514e-6,0.0014426868025158755,0.13836437074197802,0.35125913088756794,FALSE
PSMG1,417.985542061227,-4.267175092932349e-6,0.0014426512722218335,0.42508847754463097,0.6484050380157171,FALSE
BTN3A2,1833.0459477213062,-4.267898466452379e-6,0.00144269036957049,0.051565583804551354,0.20108441595210638,FALSE
PIH1D2,71.80068419043442,-4.268859321504201e-6,0.0014426817711831956,0.21133719695713094,0.44342860509633464,FALSE
AC068724.1,11.765183770118272,-4.26931859548394e-6,0.0014426959681341173,0.013918973989973068,0.09463990680470227,FALSE
CASP7,474.7746221458239,-4.272482533160319e-6,0.0014426883577219826,0.04774768804935072,0.192295793926842,FALSE
GSTM3,2919.5289065035727,-4.273746252337232e-6,0.0014426909613377904,0.7509348323908273,0.8705004891368442,FALSE
RPL35P2,44.12855939053686,-4.275490369103445e-6,0.0014426868084255748,0.11607818369888624,0.3183024823478557,FALSE
AGRN,20169.481600183557,-4.275964737034515e-6,0.00144268221609613,0.20928189833183616,0.4415101862184377,FALSE
ZNF214,176.48483816630593,-4.279004293144027e-6,0.001442677686822418,0.32637785263596086,0.5611106933103827,FALSE
CD209,80.15953920754329,-4.280607734629209e-6,0.0014426939295782812,0.017967516699714657,0.11015454441091631,FALSE
GGACT,220.171246198887,-4.281712327888533e-6,0.0014426842050101645,0.3386400039430513,0.5726067261460982,FALSE
RFXANK,1085.3779317184708,-4.283516420705142e-6,0.0014426767955037201,0.18260059969575004,0.41007031430198976,FALSE
STEAP2,1330.0189410240162,-4.284214830146625e-6,0.0014426910292380704,0.05844075245095034,0.21458655067962296,FALSE
ZNF654,968.2738573966323,-4.287981444413294e-6,0.0014426774008354456,0.2683637762860741,0.5044991593215612,FALSE
UFL1,1686.0948342573095,-4.288345745796185e-6,0.0014426747340812514,0.29701797370843486,0.5334691334953557,FALSE
HIST1H4H,1350.5309662601446,-4.290379287826263e-6,0.0014426672910674784,0.3948073907778197,0.621789876660179,FALSE
DNASE1L1,895.1026438740726,-4.292547338339963e-6,0.0014426799366289156,0.23720385428116472,0.47035065357939926,FALSE
NEDD9,3033.7142411593086,-4.294231807322703e-6,0.0014426897125598428,0.025278151394834008,0.13416864971104203,FALSE
OR7E102P,9.841690589328374,-4.294327190418676e-6,0.0014426899363788588,0.4324729958651566,0.6536464001432275,FALSE
TMED4,4054.817368223257,-4.294405312356544e-6,0.0014426398420368139,0.46014399124810657,0.6772719350464333,FALSE
DNMBP,2034.525357295497,-4.2944907263004745e-6,0.0014426869857264387,0.13311461312651196,0.34364243802378286,FALSE
DOK6,4227.041666390677,-4.294872024820156e-6,0.0014426954365210985,0.48184968927921945,0.6935319544648407,FALSE
LENG1,465.4422586482388,-4.295653125920264e-6,0.0014426504236142073,0.816948510634778,0.9071393505691491,FALSE
AREL1,3227.37627797917,-4.295741711192657e-6,0.001442665619013376,0.3748865576891618,0.6059857236307009,FALSE
NPTXR,33217.2651852376,-4.2977156786947354e-6,0.0014426943319597138,0.46270402241604414,0.6797575078843849,FALSE
CDC16,1822.984802967608,-4.299536210514545e-6,0.0014426372010638007,0.2688578323417279,0.5051731621123066,FALSE
PRKCSH,10370.796795005363,-4.302101112480684e-6,0.0014426724497426234,0.3183041926150604,0.5541389934549404,FALSE
GAPDHP63,9.630945814133415,-4.305321720994924e-6,0.001442695978088662,0.001540416015040508,0.027421326085354764,TRUE
HNF4G,134.68068780059312,-4.306568094846052e-6,0.0014426939121884128,0.02572503650601407,0.13528300915515898,FALSE
SS18L2,317.4906877283743,-4.310075519507433e-6,0.0014426668822886254,0.38350102960988314,0.6137667046744365,FALSE
RPL21P16,1274.7842456026417,-4.3165679712322355e-6,0.0014426727817247406,0.07510532559945104,0.24924884210489137,FALSE
ZNF583,732.7618079253076,-4.316856524233516e-6,0.0014426592065419025,0.48863162249715886,0.6996337299362179,FALSE
TMEM37,174.02519530312188,-4.31896461808918e-6,0.0014426928417030284,0.03235132866939306,0.1537394913608548,FALSE
RDH10,2444.913382896078,-4.3205768439917915e-06,0.0014426958243151967,0.002415930874036555,0.03516726910906366,TRUE
EEF1A1P13,84.86543925094841,-4.322881166806889e-6,0.0014426900857958099,0.19414192191611054,0.42280989364375404,FALSE
LMBRD2,3213.7292419765067,-4.323906859729823e-6,0.0014426844605083795,0.2543322563215009,0.488741640902546,FALSE
C10orf10,3369.273316071018,-4.324299093085e-6,0.0014426918332797892,0.047919353453586215,0.19241148396691354,FALSE
C1RL,1566.5919282852553,-4.326081611891842e-6,0.0014426927836993528,0.0460132897034628,0.1881970052695789,FALSE
SHKBP1,1362.585567061659,-4.328941248356492e-6,0.0014426795763606678,0.34731791369336773,0.5817211386997219,FALSE
NPL,765.8551762359491,-4.330013942815062e-6,0.001442680615274443,0.22536643410556156,0.45788165852607204,FALSE
IRF4,72.15457645803163,-4.332070429596482e-6,0.001442694394777747,0.005682138416907743,0.05699357018171101,FALSE
B4GALT1-AS1,19.28852261455775,-4.332456319647742e-6,0.0014426914019187325,0.04782907597313464,0.19241148396691354,FALSE
RNF113A,439.6737431545747,-4.333065486191539e-6,0.0014426184449857994,0.6605824889712697,0.8159127935544227,FALSE
ZNF593,453.02779519353385,-4.33317742533011e-6,0.0014426666570074033,0.5102628956304476,0.7149314004085907,FALSE
PCDHA1,390.6192638444839,-4.3343502457301e-6,0.0014426961202830824,0.19987597874881108,0.43025141174779413,FALSE
MTERF3,272.6261301307957,-4.334684685706534e-6,0.0014426729048309915,0.3156330304392676,0.5518429383699215,FALSE
UBAP2L,7287.697096896741,-4.334843510572912e-6,0.0014425840463862612,0.6320220127126686,0.7976656565148561,FALSE
CYP51A1P2,122.53625766515586,-4.335521732104069e-6,0.0014426813833045948,0.17051449365087695,0.3952883191729982,FALSE
HLA-DRB1,9238.48679399606,-4.3367438883958535e-6,0.0014426960855197719,0.0015062331745964211,0.027065979130297138,TRUE
MYL12BP1,6.630781386853138,-4.337551578809498e-6,0.0014426843859720196,0.17074092495097423,0.3954920877236613,FALSE
TMEM129,3509.5364232398847,-4.337715175025422e-6,0.0014426589014509216,0.41478680623995146,0.638746970995696,FALSE
AC096921.2,50.258543206210234,-4.337979165412681e-6,0.001442692161906667,0.042388409707675226,0.17934584833523426,FALSE
PYGO1,1254.5739202286309,-4.3380236525957696e-6,0.0014426823997012476,0.20056586981421873,0.4308431057831962,FALSE
METTL7A,12877.476143375628,-4.341744799954014e-6,0.001442682778128506,0.19458453739189646,0.4232147110343188,FALSE
CREB3L1,1348.4828098833445,-4.342232217280903e-6,0.0014426931502695577,0.010927838990072273,0.08264268698485451,FALSE
BDH2P1,30.196512176489765,-4.342556667534094e-6,0.0014426883093889172,0.18862930366521563,0.4174115557029222,FALSE
MYLK3,72.46542886161856,-4.343012729454502e-6,0.001442692021919329,0.41009017110308954,0.634685194675304,FALSE
ZNF618,1737.190850039391,-4.343799073529167e-6,0.001442681582282649,0.1496314821447309,0.3669924206081947,FALSE
DHX9P1,7.907660164354835,-4.3447541827471715e-6,0.0014426914464224262,0.05224482541164987,0.20246613516704942,FALSE
MRPL27,1196.3024769045999,-4.3459385644107855e-6,0.0014426168641774955,0.8879839058727799,0.9457909120521873,FALSE
FAM91A3P,30.98120829867356,-4.346763171903122e-6,0.001442686627338973,0.17123765054486023,0.39616052479680536,FALSE
HSPD1P11,81.22829553455271,-4.346822757561086e-6,0.0014426918851786674,0.309740030570777,0.5465307332961331,FALSE
AC078899.1,72.49206420119106,-4.3473793102235665e-6,0.001442686474297195,0.038402134062868284,0.16957972541799085,FALSE
P4HA2,914.1406933268548,-4.347447370909867e-6,0.0014426847738838264,0.16464775048110172,0.38818932313800786,FALSE
RN7SKP80,284.3756134926142,-4.347452049912809e-6,0.0014426943539649585,0.013209089003562925,0.09189311933286849,FALSE
VSIG4,1919.5810382950579,-4.3488761813445525e-6,0.0014426920466991333,0.04392957828883745,0.18305193186257226,FALSE
FOXN3,7028.3600560246605,-4.354448913379282e-6,0.0014426510724518005,0.45433999820717336,0.6723014925480865,FALSE
ZNF776,1399.672674444834,-4.355702912145773e-6,0.0014426555346541124,0.4488772730651787,0.6673115953612977,FALSE
CDKN1A,8904.050902148878,-4.358685301402964e-6,0.0014426957025347996,0.0028927315034727053,0.03881732949930265,TRUE
PLCD1,2395.361210494228,-4.361693258599779e-6,0.0014426819604437067,0.18558357225533892,0.41353040854073964,FALSE
HESX1,19.125329830885438,-4.3649645209199106e-6,0.0014426827898093354,0.19149321251195384,0.4201261748857362,FALSE
H2AFZ,1728.8349082513685,-4.3674212076856785e-6,0.0014426350305970248,0.5151711828959178,0.7184462750296066,FALSE
SMIM10L1,1676.2176541013482,-4.367810973879252e-6,0.0014426555813306038,0.35508570388455,0.5886906497545904,FALSE
PTCHD4,1392.11450008056,-4.368962257468682e-6,0.001442694798354586,0.008460773903652142,0.07104250558290856,FALSE
SNORA3A,476.7172343104783,-4.369062139754488e-6,0.0014426950071809218,0.01568870661500137,0.10188068535115617,FALSE
CPA4,14.087529979326712,-4.372309300612381e-6,0.0014426948822769767,0.2279029344233726,0.46025953835842304,FALSE
STIM2,2672.00228373725,-4.373035985666592e-6,0.0014426817087174729,0.009444782379781845,0.07568750342871494,FALSE
IL15,79.16875149589104,-4.373492758509049e-6,0.0014426954784619761,0.018942681972324755,0.1131951631517334,FALSE
OAS1,1093.50503912301,-4.3751195997393915e-6,0.0014426938181883243,0.018581348831552248,0.11220034711764104,FALSE
ROBO1,7500.834200493354,-4.3772463132579545e-6,0.0014426882802705584,0.10610106402289216,0.3017736240621213,FALSE
RPS21,4855.464491399646,-4.377496148257197e-6,0.0014426771529085908,0.2625288621904601,0.49817937815526614,FALSE
SAMD5,335.43626529770836,-4.378090623937694e-6,0.0014426874075033128,0.13783575818102237,0.3505602317479254,FALSE
ABHD15,853.2716498295056,-4.379505324367672e-6,0.0014426846756677514,0.15261809492849332,0.37120816507687526,FALSE
SUB1P1,26.507468965140234,-4.3811816363445505e-6,0.001442689649054722,0.15239556413114624,0.37098297689098797,FALSE
RPS24P8,31.401523804953513,-4.381570175476641e-6,0.0014426939462054169,0.02118905508574066,0.12110531258839612,FALSE
EMILIN2,1930.9800600522688,-4.384942694606854e-6,0.0014426957659520656,0.0028777629686775924,0.0387302465772702,TRUE
PKIG,3062.5743644162944,-4.386741430184675e-6,0.0014426743168968728,0.29192471217558835,0.5286448225006551,FALSE
TPM3P8,3.0085074487285546,-4.389042701403308e-6,0.0014426927769598614,0.029242489037081782,0.14563218646269316,FALSE
C12orf66,845.8790089708457,-4.3891901738745286e-6,0.0014426474599156598,0.4630822298580067,0.6798878277016595,FALSE
DHX8,3034.572914947385,-4.3910311282601545e-6,0.0014426308957552472,0.48482165313655395,0.6960111720400878,FALSE
MISP,18.88728094463418,-4.391591624817406e-6,0.0014426908498529148,0.17349420950137598,0.3986074243541396,FALSE
RPS15AP36,4.73704809141157,-4.394930991891544e-6,0.0014426894506767284,0.4414496116178056,0.6607423605569869,FALSE
ABCG2,2910.7801150741093,-4.39659882320109e-6,0.0014426859604496937,0.14284705476363754,0.35795145364976133,FALSE
KCTD6,550.5849441342147,-4.3972160065723764e-6,0.0014426723496386454,0.26656134869409615,0.5025711663846947,FALSE
LINC01224,23.66677881924854,-4.397345705251064e-6,0.001442689231838767,0.15018742598349133,0.3677635490551044,FALSE
RN7SKP203,3850.2499891780394,-4.398545469380378e-6,0.0014426940088160174,0.01629461288134343,0.10447856922992772,FALSE
ICOS,12.072134038388457,-4.400324513796965e-6,0.001442696024372701,0.001502710873790019,0.027048338982893022,TRUE
TOMM34,1332.8150053663974,-4.402975454573926e-6,0.0014426873850633768,0.1846268453189187,0.41226950725838724,FALSE
SASH3,1048.0154716065392,-4.403997268833077e-6,0.001442689286887915,0.0963001173156836,0.28637999731417935,FALSE
NEUROG3,2.023229952256885,-4.406259649757102e-6,0.0014426965467820034,0.004893982021089154,0.0525993672374848,FALSE
HACD2,3155.9115542189716,-4.409733880741141e-6,0.0014426825274973822,0.3643289275660883,0.5958401988314995,FALSE
INPP5D,4554.450987222636,-4.409874849049455e-6,0.0014426792871466935,0.2594487276355982,0.4948680048830321,FALSE
RBKS,159.09481813542928,-4.4108049896209755e-6,0.0014426806998384363,0.120266438707097,0.3244376557881902,FALSE
ADGRB1,22275.343167842588,-4.413836756995963e-6,0.0014426873150765699,0.1198734472401754,0.32395228986953756,FALSE
UNC93B1,1954.9312368733838,-4.41459063900967e-6,0.0014426870576464512,0.030715159416471752,0.14979402078268952,FALSE
TEN1,354.7578851962969,-4.415068649279683e-6,0.00144266814516792,0.34335369391930454,0.5774561867027244,FALSE
CCL20,2.2751444336114597,-4.41740285322621e-6,0.0014426951094282064,0.5115937395398404,0.7159322633492583,FALSE
CYBRD1,4048.5276348242323,-4.41848939798017e-6,0.0014426801468112582,0.16626467888752677,0.3900687212236491,FALSE
SNHG5,1873.1631926517282,-4.423812392204262e-6,0.0014426863107434857,0.13566656987043416,0.3474031605864834,FALSE
RPS6,20998.306153611786,-4.424197227896181e-6,0.0014426792062069765,0.23317198325186353,0.46591556653449795,FALSE
YAE1D1,416.3812694969501,-4.425465259803656e-6,0.001442666079446576,0.6637179851187329,0.8181043263061548,FALSE
NAP1L1P3,3.6300826139571254,-4.42816104333143e-6,0.0014426948030164695,0.008179178037717286,0.06968274703543256,FALSE
AAMDC,298.7035534220214,-4.43009896563252e-6,0.001442665526612656,0.35967695454513826,0.5920903823595511,FALSE
PRICKLE3,221.81765736791638,-4.43198718188512e-6,0.0014426862948384049,0.13123939545375787,0.3409596806698187,FALSE
RPH3AL,236.73243983620034,-4.434292711472949e-6,0.0014426876352906077,0.7174292505237587,0.8509668477129123,FALSE
DDA1,2550.8304155742576,-4.4343198136225496e-6,0.0014426157719777976,0.5941429698243532,0.7739039174072319,FALSE
SLC13A3,1421.0843706242147,-4.436046793526902e-6,0.0014426929017752378,0.02968552335878922,0.14670991860305418,FALSE
PRICKLE2,11384.045501947901,-4.436333332110113e-6,0.0014426821754371221,0.19542044679750517,0.4245417658525845,FALSE
FOSL1,254.80323522778684,-4.437274796068846e-6,0.0014426955902913483,0.006464979386309618,0.061140233624813814,FALSE
OSR1,90.4620327756962,-4.438653990446042e-6,0.0014426938597421801,0.016841465562622157,0.1064606233005058,FALSE
TAT,28.220384021110746,-4.438904805366997e-6,0.001442698223584074,2.618455898811031e-4,0.009855727013992753,TRUE
MACC1,111.67220546832259,-4.4423455130956775e-6,0.0014426967567827869,2.6202357526818455e-4,0.009855727013992753,TRUE
IL12A,43.210676236020014,-4.442563871020944e-6,0.0014426908609118968,0.6034438094362499,0.779307501482302,FALSE
NFATC3,3202.245327207407,-4.442955870312265e-6,0.0014426540150954772,0.43217151063167203,0.6534312379634829,FALSE
BATF2,205.49705180415785,-4.443822522939331e-6,0.0014426911769574765,0.05533087338910761,0.20825672665356437,FALSE
ST6GALNAC2,258.1527857708505,-4.445023086741423e-6,0.001442694398599431,0.023414337767414608,0.1280285032784025,FALSE
ATP1A1,30017.16937753467,-4.445640122816145e-6,0.0014426842906657693,0.16482270186692355,0.38836125945926614,FALSE
ZNF625,340.30170522628316,-4.445868975279126e-6,0.0014426595907202956,0.3932368961786325,0.6206918206282794,FALSE
C2,1191.991894026635,-4.4481881272264744e-6,0.0014426934956861407,0.02187002873482151,0.12323947354418664,FALSE
SLAMF1,24.40390095817104,-4.44991006707008e-6,0.001442695522914875,0.003591695224923462,0.04417378957567418,TRUE
COX7CP1,44.51954844282805,-4.451240422939168e-6,0.001442691861245292,0.044099625322267404,0.18359327962353345,FALSE
ZNF266,913.5354538504527,-4.451944273340194e-6,0.0014426758105604018,0.28716215823273183,0.5235617883333324,FALSE
TNFRSF10B,2143.8152552674983,-4.453800640208307e-6,0.0014426922666669892,0.038443053228269186,0.16962922965232613,FALSE
SPN,595.5351646203902,-4.454601049000749e-6,0.0014426884525976945,0.19887545774803828,0.4291493366881563,FALSE
NOTCH2,20472.082629555407,-4.455381018489496e-6,0.0014426818457805503,0.19826278597494532,0.42823186768316396,FALSE
ATP1B3P1,4.163535238133689,-4.456292087823462e-6,0.0014426946123847954,0.008924491608862202,0.07350395378824516,FALSE
ALDH3B1,866.1472585534958,-4.457495497953463e-6,0.0014426922452464596,0.038442438786979415,0.16962922965232613,FALSE
PROM1,566.8537187575744,-4.459254059803727e-6,0.0014426891078403066,0.3511409765472009,0.5845551447444003,FALSE
RN7SL3,62018.39108694749,-4.460358080772522e-6,0.0014426946388591943,0.010061829686949563,0.07883434930368476,FALSE
HLA-DOA,2581.7517371616464,-4.460487616660526e-6,0.0014426953486785792,0.004823845525224952,0.052115330156392,FALSE
RPS27AP11,18.273578359585564,-4.460571942021638e-6,0.001442694709890462,0.008980231702238651,0.07376466992701189,FALSE
KCNK10,1641.0849529370657,-4.461423122232197e-6,0.0014426945078170883,0.6796701535536868,0.8282006143252555,FALSE
TTF2,824.8972947045872,-4.464263408926285e-6,0.0014426782612632387,0.2425031969695284,0.4763917525879115,FALSE
DIS3,1958.2377034058775,-4.464365510583192e-6,0.001442655983193707,0.21591890920482143,0.4479807383111298,FALSE
ART5,5.733115178727058,-4.464716108668773e-6,0.0014426940320558012,0.015077986284393068,0.09935549011807654,FALSE
FAM81B,7.1775065394313975,-4.4659006762273566e-6,0.0014426954928594099,0.0033592899428029877,0.04220177282930552,TRUE
NFE2L3,247.68953464740494,-4.46681434112246e-6,0.0014426905285239231,0.06197876185570703,0.2221140659065578,FALSE
E2F5,331.12685088760054,-4.467363704113022e-6,0.0014426883558503216,0.10093533241038277,0.2936029827788065,FALSE
IFNAR2,1909.2166079497654,-4.468479877985357e-6,0.0014426767199354406,0.25033730147728,0.48465318542337865,FALSE
TMEM199,972.26915044640225,-4.46865278264687e-6,0.0014426213237329639,0.5484677431149094,0.7411909073211286,FALSE
EP300,12449.045791283605,-4.469575897823151e-6,0.0014426317430381716,0.5184850394793143,0.7205598038619971,FALSE
SERF2,9961.005842963912,-4.4698916371340805e-6,0.0014426696252605152,0.326147123954813,0.5609449747153563,FALSE
CD36,75.82219317327333,-4.470196328472097e-6,0.0014426932784658611,0.04099851652008516,0.17627355399138273,FALSE
RWDD4P1,3.9934413801065474,-4.47175175518506e-6,0.0014426948274306418,0.007602533316657124,0.06678240708428156,FALSE
